timestamps,open,high,low,close,volume
2024-04-08 14:15:00,180.85,180.85,180.85,180.85,1
2024-04-08 14:30:00,180.85,180.85,180.85,180.85,0
2024-04-08 14:45:00,180.85,180.85,180.85,180.85,0
2024-04-08 15:00:00,180.85,180.85,180.85,180.85,0
2024-04-08 15:15:00,180.85,180.85,180.85,180.85,0
2024-04-08 15:30:00,180.85,180.85,180.85,180.85,0
2024-04-08 15:45:00,180.85,180.85,180.85,180.85,0
2024-04-08 16:00:00,180.85,180.85,180.85,180.85,0
2024-04-08 16:15:00,181.535,181.535,181.535,181.535,2
2024-04-08 16:30:00,181.535,181.535,181.535,181.535,0
2024-04-08 16:45:00,181.535,181.535,181.535,181.535,0
2024-04-08 17:00:00,181.535,181.535,181.535,181.535,0
2024-04-08 17:15:00,181.535,181.535,181.535,181.535,0
2024-04-08 17:30:00,181.535,181.535,181.535,181.535,0
2024-04-08 17:45:00,181.535,181.535,181.535,181.535,0
2024-04-08 18:00:00,181.535,181.535,181.535,181.535,0
2024-04-08 18:15:00,181.175,181.175,181.175,181.175,2
2024-04-08 18:30:00,181.235,181.484,180.985,181.479,171
2024-04-08 18:45:00,180.835,180.84,180.835,180.84,47
2024-04-08 19:00:00,180.84,180.84,180.84,180.84,0
2024-04-08 19:15:00,179.303,179.303,179.149,179.149,64
2024-04-08 19:30:00,179.149,179.149,179.149,179.149,0
2024-04-08 19:45:00,179.149,179.149,179.149,179.149,0
2024-04-08 20:00:00,179.334,179.334,179.334,179.334,11
2024-04-08 20:15:00,179.6995,179.6995,179.6995,179.6995,11
2024-04-08 20:30:00,179.6995,179.6995,179.6995,179.6995,0
2024-04-08 20:45:00,179.6995,179.6995,179.6995,179.6995,0
2024-04-08 21:00:00,179.6995,179.6995,179.6995,179.6995,0
2024-04-08 21:15:00,179.6995,179.6995,179.6995,179.6995,0
2024-04-08 21:30:00,180.894,180.894,180.894,180.894,3
2024-04-08 21:45:00,180.894,180.894,180.894,180.894,0
2024-04-08 22:00:00,180.894,180.894,180.894,180.894,0
2024-04-08 22:15:00,180.894,180.894,180.894,180.894,0
2024-04-08 22:30:00,180.894,180.894,180.894,180.894,0
2024-04-08 22:45:00,180.894,180.894,180.894,180.894,0
2024-04-08 23:00:00,180.894,180.894,180.894,180.894,0
2024-04-08 23:15:00,181.085,181.085,181.085,181.085,3
2024-04-08 23:30:00,181.085,181.085,181.085,181.085,0
2024-04-08 23:45:00,181.085,181.085,181.085,181.085,0
2024-04-09 00:00:00,180.735,180.735,180.735,180.735,3
2024-04-09 00:15:00,180.735,180.735,180.735,180.735,0
2024-04-09 00:30:00,180.735,180.735,180.735,180.735,0
2024-04-09 00:45:00,180.735,180.735,180.735,180.735,0
2024-04-09 01:00:00,179.243,179.243,179.243,179.243,3
2024-04-09 01:15:00,179.243,179.243,179.243,179.243,0
2024-04-09 01:30:00,179.243,179.243,179.243,179.243,0
2024-04-09 01:45:00,179.243,179.243,179.243,179.243,0
2024-04-09 02:00:00,179.243,179.243,179.243,179.243,0
2024-04-09 02:15:00,179.243,179.243,179.243,179.243,0
2024-04-09 02:30:00,179.243,179.243,179.243,179.243,0
2024-04-09 02:45:00,179.744,179.744,179.744,179.744,2
2024-04-09 03:00:00,179.744,179.744,179.744,179.744,0
2024-04-09 03:15:00,179.044,179.044,178.793,178.844,8
2024-04-09 03:30:00,178.453,178.624,178.033,178.033,4
2024-04-09 03:45:00,177.424,177.424,177.424,177.424,10
2024-04-09 04:00:00,177.424,177.424,177.424,177.424,0
2024-04-09 04:15:00,177.424,177.424,177.424,177.424,0
2024-04-09 04:30:00,177.424,177.424,177.424,177.424,0
2024-04-09 04:45:00,177.424,177.424,177.424,177.424,0
2024-04-09 05:00:00,177.424,177.424,177.424,177.424,0
2024-04-09 05:15:00,177.424,177.424,177.424,177.424,0
2024-04-09 05:30:00,177.424,177.424,177.424,177.424,0
2024-04-09 05:45:00,178.184,178.184,178.184,178.184,1
2024-04-09 06:00:00,178.184,178.184,178.184,178.184,0
2024-04-09 06:15:00,177.104,177.104,177.104,177.104,10
2024-04-09 06:30:00,176.113,176.113,176.113,176.113,20
2024-04-09 06:45:00,176.25,176.25,176.25,176.25,1
